task,condition,seed,owner,physical_gpu,steps,inference_chunks,actual_process,process_sha256,actual_exit,exit_sha256,physical_plan,plan_sha256
drawer_exchange,OOD,6405,original,7,5000,625,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/drawer_exchange/OOD/6405/process.json,f4b14419c62ff45de308b560758a3cb6d09ad37e6c94f4eb450faf4ac3dacb5b,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/drawer_exchange/OOD/6405/process_result.json,9732a3ff90f367529d9b1b2904fe84b59adff519ea5559180e4ae64b677232fc,runs/exp2/single_policy_astra_xhigh/drawer_exchange/evaluation/SinglePrior_6_xhigh/OOD/6405/plan.json,efdaa11986e6a2c67fa5480917832a25bc7895999434ade9d4063d0623a798ad
drawer_exchange,OOD,6406,original,7,5000,625,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/drawer_exchange/OOD/6406/process.json,e74273ba0f9dd98dd293ed8912d77f02ea5d08c325924f53e122f743f8cdce2d,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/drawer_exchange/OOD/6406/process_result.json,7a83c71c31d8ce3e26babc506852f33b6747bd38c6ab68a9c29ef1d4fc9179cc,runs/exp2/single_policy_astra_xhigh/drawer_exchange/evaluation/SinglePrior_6_xhigh/OOD/6406/plan.json,e66224aefe43b4af0b60dd00e707545c315e25f60a214e333a14167f0fc171f2
drawer_exchange,OOD,6407,original,0,5000,625,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/drawer_exchange/OOD/6407/process.json,806e3d04b23af7d056ee4d71973f118697454544b85489d946531ba30f99c35b,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/drawer_exchange/OOD/6407/process_result.json,6e26604480684c4d511fda578304100057e60c1a154fe57dd9d7c6ca4124795b,runs/exp2/single_policy_astra_xhigh/drawer_exchange/evaluation/SinglePrior_6_xhigh/OOD/6407/plan.json,65e39c613bf047abf3b29016860a65f395d7da9d1d76147efc0f7aada7892e98
drawer_exchange,OOD,6408,original,7,5000,625,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/drawer_exchange/OOD/6408/process.json,1e1c5149df28446d6f1d2159a461a18e839650f52b2cd8482282937ea76f7c21,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/drawer_exchange/OOD/6408/process_result.json,b1f20355ab805eef5327055da48bd5e7bbd67f402357138438294b3f9a4b6315,runs/exp2/single_policy_astra_xhigh/drawer_exchange/evaluation/SinglePrior_6_xhigh/OOD/6408/plan.json,8d5403f5baf6ff30bd3eccea45ed0e6c676bc384c97a8db33d4a052358df0bee
drawer_exchange,OOD,6409,original,7,5000,625,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/drawer_exchange/OOD/6409/process.json,89e54c5120fa0d67e382ae99d7f00144b763de17fb719036fca223d8dc8b949b,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/drawer_exchange/OOD/6409/process_result.json,1f351b4d379ff1ca6e9c97ede5adeb1ea8067013291ed2ed0d9e63960a3e7f2e,runs/exp2/single_policy_astra_xhigh/drawer_exchange/evaluation/SinglePrior_6_xhigh/OOD/6409/plan.json,c27dccf19405bb45ced01ae040cc62f0b56b631727195e087938ac598cff5dc3
drawer_exchange,OOD,6410,original,1,5000,625,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/drawer_exchange/OOD/6410/process.json,b619e0ac431ba77b0e46b9c97c7e18952eee2abf7a0a2ba995c219c139344f1a,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/drawer_exchange/OOD/6410/process_result.json,db56abbe85446605d86025de8bfd6837de990f880eac7eb8a00887730f614c07,runs/exp2/single_policy_astra_xhigh/drawer_exchange/evaluation/SinglePrior_6_xhigh/OOD/6410/plan.json,f48751d214d8c839d3e5a77a1e7c3e731cb1222a35c2f540519ca59c78159f7c
drawer_exchange,OOD,6411,original,0,5000,625,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/drawer_exchange/OOD/6411/process.json,1f6efa085111e05bc992533160fec7a310702b38e8ed0429fc3326d7f1ddb953,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/drawer_exchange/OOD/6411/process_result.json,6e4db519f2599e6bcd10ee9efdb0b54e8e526a8cd954e1743461d156385e0427,runs/exp2/single_policy_astra_xhigh/drawer_exchange/evaluation/SinglePrior_6_xhigh/OOD/6411/plan.json,cdcabaa86ab03702cb0cdefc0e85308de0b1d1a919e5500effc940b6fcb75ecd
drawer_exchange,OOD,6412,tail,7,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_tail/jobs/drawer_exchange/OOD/6412/process.json,6b51d2f2ddd49200878477f33e526e939f33a1923489ed2177cb37439598ac6b,runs/exp2/single_policy_astra_xhigh/evaluation_tail/jobs/drawer_exchange/OOD/6412/process_result.json,7e426c758be919c0de6335c69137b4333162ea859bded6b2fb9f997dc9b37271,runs/exp2/single_policy_astra_xhigh/drawer_exchange/evaluation/SinglePrior_6_xhigh/OOD/6412/plan.json,5537eb1d33683a925a5bb80150a1aca1804fda8a14ac095243def51953b18852
drawer_exchange,OOD,6413,tail,1,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_tail/jobs/drawer_exchange/OOD/6413/process.json,168bc31e31f619d128dbc405a00f7c647b4ae8b4201d9ac5eb890b389eeee469,runs/exp2/single_policy_astra_xhigh/evaluation_tail/jobs/drawer_exchange/OOD/6413/process_result.json,fb27f4f35faabbacca0b137a005dcd51e50fbbca2008d52073dc9cd021175de8,runs/exp2/single_policy_astra_xhigh/drawer_exchange/evaluation/SinglePrior_6_xhigh/OOD/6413/plan.json,41047a322d397b4ec26a2775a4dd1a2c19f362b4ad9a32dc9c487ff840f5174b
drawer_exchange,OOD,6414,tail,7,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_tail/jobs/drawer_exchange/OOD/6414/process.json,75a00fd413a1043fbc462e64135eeee8a933e204bd57588cb1672e42992d52e2,runs/exp2/single_policy_astra_xhigh/evaluation_tail/jobs/drawer_exchange/OOD/6414/process_result.json,36f93befc6ef8fa0de5224499ba444a795c571a6c61eeffb73acb488a64cbe3e,runs/exp2/single_policy_astra_xhigh/drawer_exchange/evaluation/SinglePrior_6_xhigh/OOD/6414/plan.json,9a65a955e3e7b8898d95c30b36504b9ede772ffcf753851bda6f3878c271c9fd
drawer_exchange,OOD,6415,supplement,6,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/drawer_exchange/OOD/6415/process.json,74cf8eb3ff4fb5a19be6004a741938d2c959ca6e3bd23046ba85e8261a41e062,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/drawer_exchange/OOD/6415/process_result.json,44213391ca34c11857ee6d5c8de6e892c42436547dc93e07e137c0d802c026f7,runs/exp2/single_policy_astra_xhigh/drawer_exchange/evaluation/SinglePrior_6_xhigh/OOD/6415/plan.json,3c47ffef424258b58062a38d1aeb1b7d6fbe12f3093c6ba82463e05d259006fe
drawer_exchange,OOD,6416,supplement,4,1607,201,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/drawer_exchange/OOD/6416/process.json,db7381b6517f66c37259bcb6f893d164b0c413b1efb2894b7160a294e7a5ca56,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/drawer_exchange/OOD/6416/process_result.json,761deb470ef0b1d5ce66f9e4384b14df49b1eda5070c8e6151e80e2211b90c50,runs/exp2/single_policy_astra_xhigh/drawer_exchange/evaluation/SinglePrior_6_xhigh/OOD/6416/plan.json,7195c7109a82d8d5a15d62e529c412edeee571207c7119a1888e1112f357e51b
drawer_exchange,OOD,6417,supplement,4,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/drawer_exchange/OOD/6417/process.json,01dfddc7d360f2574e27da1bdf808b95b1bd403d95634f85e95801fa94cf8729,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/drawer_exchange/OOD/6417/process_result.json,772ac4e4bee5ea56a823ba003deea5520df6c4c76dc6a849cf87d26ac8cd4761,runs/exp2/single_policy_astra_xhigh/drawer_exchange/evaluation/SinglePrior_6_xhigh/OOD/6417/plan.json,e5cbe53ae78c312cdbf3978016bcce0232382d959cdb6aceeadb67b46a08dcf4
drawer_exchange,OOD,6418,supplement,6,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/drawer_exchange/OOD/6418/process.json,0bbb81544cfbd3a690afbae1654efca9594770bb76e1cc2e9699bbb0aa25e296,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/drawer_exchange/OOD/6418/process_result.json,4cef94b09157ed1aa84b494ba7046835c9ea6a7b04d3e1d1970fd85fec9263f4,runs/exp2/single_policy_astra_xhigh/drawer_exchange/evaluation/SinglePrior_6_xhigh/OOD/6418/plan.json,c6f155bf38ee3d3c909566f8e01b455a567b6cfa3e1c4965e9c1c71e89710ad9
drawer_exchange,OOD,6419,supplement,6,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/drawer_exchange/OOD/6419/process.json,2f5bf3b6bfc6568cff1de13246b3b7892258dbad1c5ca79e3c834360771fedaa,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/drawer_exchange/OOD/6419/process_result.json,a3874bb02e5429779080ecff706d09d2816b4aafa58bfa713922034a1721a080,runs/exp2/single_policy_astra_xhigh/drawer_exchange/evaluation/SinglePrior_6_xhigh/OOD/6419/plan.json,ff98ecd587c1eda880b4171c2f99aedc90387ad541864d0bc5ebbdda5217f13d
drawer_exchange,OOD,6420,supplement,6,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/drawer_exchange/OOD/6420/process.json,6d5385f100f1f14011bb452ab38794e2da510af9a54decf51b7c478c03f3e276,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/drawer_exchange/OOD/6420/process_result.json,069ec9b230e41d3d461bbd0b59def6ec54c2814ecc2c96f28f095156e065c31f,runs/exp2/single_policy_astra_xhigh/drawer_exchange/evaluation/SinglePrior_6_xhigh/OOD/6420/plan.json,11dcc474c2ff609df62997358a87a2d379913c734400f5d83282f6f9935b2809
drawer_exchange,OOD,6421,supplement,6,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/drawer_exchange/OOD/6421/process.json,2fa5d1be22cfcb9344213bfb94885f3dfd86c42e9fad876335d56f09cf421997,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/drawer_exchange/OOD/6421/process_result.json,dc41b29e5e72207c1e4c3757845d67ae367dc31d6a5778fa55fbbc7d3e0752f5,runs/exp2/single_policy_astra_xhigh/drawer_exchange/evaluation/SinglePrior_6_xhigh/OOD/6421/plan.json,e41e581c53d1967299d197823e7b68f7110871b32c9379e5628ea7ce69373072
drawer_exchange,OOD,6422,supplement,6,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/drawer_exchange/OOD/6422/process.json,264100393d06b9d17b095f8b08e7c09da93a6cc2bfd18f1cae9827547f9b3284,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/drawer_exchange/OOD/6422/process_result.json,0d90057e2c4f336e050aed6c93d202dc6f1a4183f2e226660a4cdea95be8597f,runs/exp2/single_policy_astra_xhigh/drawer_exchange/evaluation/SinglePrior_6_xhigh/OOD/6422/plan.json,98ac8df442e95844bbccfae1c2362ef0d0e3561bab447fdf72f95eb31e9618d8
drawer_exchange,OOD,6423,supplement,6,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/drawer_exchange/OOD/6423/process.json,435f11794dcbf352a8ec11973ee04e2da99ecfb1276fd7ba33d1cae14b2f3337,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/drawer_exchange/OOD/6423/process_result.json,5a717b493eaf003875924d1940d2d3182cd91cefd6d3b12833d832d9d36bcedf,runs/exp2/single_policy_astra_xhigh/drawer_exchange/evaluation/SinglePrior_6_xhigh/OOD/6423/plan.json,fae2ffbc8e7f4a702df798adac13f458d90fdf113b941776f700592dd2ca84b5
drawer_exchange,OOD,6424,supplement,6,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/drawer_exchange/OOD/6424/process.json,ccb08cd9efc36a9474ef37298f3c1b8e3ec4644bde123b37be3bc24ced4bd198,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/drawer_exchange/OOD/6424/process_result.json,3f18746b9f0ad07e6d859e1c9b2c48567d40deb6580b5720b1d04b331cd98f37,runs/exp2/single_policy_astra_xhigh/drawer_exchange/evaluation/SinglePrior_6_xhigh/OOD/6424/plan.json,e4f6b6d495b50d940a6a2d137e67acaaaa49d580cc39a9d26bae7628257ff89c
drawer_exchange,OOD,6425,supplement,4,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/drawer_exchange/OOD/6425/process.json,a5c779777fe3cfed16f6628591131c7d2f5bb51301f6ecc00c17b627814f5660,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/drawer_exchange/OOD/6425/process_result.json,4924d0b50fad6611b2c213cd130b5fce496459a79ffe3b091259a1ce8f7a4bfe,runs/exp2/single_policy_astra_xhigh/drawer_exchange/evaluation/SinglePrior_6_xhigh/OOD/6425/plan.json,1cc6c9fb4b6ddf07d7b95de07c264cdf12344eba43f220866479e071f22675b7
drawer_exchange,OOD,6426,supplement,6,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/drawer_exchange/OOD/6426/process.json,3186a3224e4f91fc9ccd2368d49c0b09203d57edbf52849ce6bb59ab18f26621,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/drawer_exchange/OOD/6426/process_result.json,1ce740a2f481a0c69b76a6c12f97d92e0189e97c747a91ab2bc1c42b5ea3cf73,runs/exp2/single_policy_astra_xhigh/drawer_exchange/evaluation/SinglePrior_6_xhigh/OOD/6426/plan.json,47ec184a954cb57cd2d526dde3004b84fd5b51ee0b770f6648b64ae863d33fba
drawer_exchange,OOD,6427,supplement,6,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/drawer_exchange/OOD/6427/process.json,e7caf3f713de3b1a4cdd093b17fe669b87356fbc626c0bdb1e25def9b6b76f0e,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/drawer_exchange/OOD/6427/process_result.json,87cd583189b6eb584061d0608f4787d91bd95f5d9836dc360532324efcbf901d,runs/exp2/single_policy_astra_xhigh/drawer_exchange/evaluation/SinglePrior_6_xhigh/OOD/6427/plan.json,6bf629ec1f9551f2b812449de1e727b8edeeb934e662434c1b3c2ba00a626f8a
drawer_exchange,OOD,6428,supplement,4,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/drawer_exchange/OOD/6428/process.json,0c0a0d2d915a3093f1bab567ffb82ff9e0d5ae07fb157b257d3049c6e67e81c1,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/drawer_exchange/OOD/6428/process_result.json,27cade33c297938a472e4444f3d00193003d3a35580f25587e37a24e6f11dd6f,runs/exp2/single_policy_astra_xhigh/drawer_exchange/evaluation/SinglePrior_6_xhigh/OOD/6428/plan.json,cf57accff93f8b44a75045fe92bf819a3dfbd14729836ddd48c30ea46c2761c4
drawer_exchange,OOD,6429,supplement,4,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/drawer_exchange/OOD/6429/process.json,a213e73bc52186d48b29242cc1b8a86f183e98ce3406621e3e5256085fc32887,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/drawer_exchange/OOD/6429/process_result.json,888a8487517b597c87f3d8ea44e0313bb3ce8a56bdc42e224787412688bcacb1,runs/exp2/single_policy_astra_xhigh/drawer_exchange/evaluation/SinglePrior_6_xhigh/OOD/6429/plan.json,ab5e04379387a3bd69c23e62600093eac264b66369e3196af9a4fbdc3c562668
two_block_sort,ID,20000,original,1,5000,625,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/ID/20000/process.json,59e00ddb04be54a5f7c2829db994b24600e0f9e7967e3a9375e3e3e8b9fbb9f1,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/ID/20000/process_result.json,0ca76422fea1f70306035ac82954c6580df417a85addce9b2bfcd56a408317da,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/ID/20000/plan.json,d99dcdf2d09b56ae12134684397647168449d57726580264b46b55734f9ca9b2
two_block_sort,ID,20001,original,1,5000,625,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/ID/20001/process.json,d4a4543eb42ade31ecb876d5f11320a9492b84b2d326f91f7daf921ef3de25d2,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/ID/20001/process_result.json,c0c41ac110413fe18fd14e5be31ff356886d0f8ad782aa729640e1bd6652be70,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/ID/20001/plan.json,b713294f17238047571feb233e2652b3567fa5fb92a9c7fa119edac8f6ee0a63
two_block_sort,ID,20002,original,7,5000,625,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/ID/20002/process.json,850d88b08754fb5907cc80430871b8211bd6154b7a95d09cc70eefe31a9fab48,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/ID/20002/process_result.json,0dba0e7e3411332b37c2b9beef801bac41d6e9a2c002e462290bf12c4dae5a15,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/ID/20002/plan.json,86e4aa4ce2ae571ce6b7a5d62f11055e018b5c1186037762ee344aa8f82917b1
two_block_sort,ID,20003,original,7,5000,625,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/ID/20003/process.json,fa346d491c1cfe2ffa188b48ccddedda63db493b8c545fc1286b7d9d9f30bcda,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/ID/20003/process_result.json,4faefc66aa27ff5b0ab285f04b630105c753ee74761f6fcc916d112e9521a53d,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/ID/20003/plan.json,a43cc4ab2a994c83d991751d604acc00e79d696e33a3186c92a96aa9149f9f3f
two_block_sort,ID,20004,original,7,5000,625,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/ID/20004/process.json,0d59fc73f76a46269c42df12c8ff31f22faa9467ed059498c0c1ee646aeeb113,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/ID/20004/process_result.json,3bddd2e938a716c6f370de8a00f0c63deea76af197d08e5a2b6c1f1f0b8b32fc,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/ID/20004/plan.json,a502eec3e89e69eca64883f3121b3b0f521d87dbc688fbb1c4b43f0a51c547f9
two_block_sort,ID,20005,original,1,5000,625,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/ID/20005/process.json,d048eb8c1824e59d8e005e6310dc909ca296966cec13bfcadd593384bea28d9c,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/ID/20005/process_result.json,e853c2f1ce5d6b643e3a45217ffe5b110cd4474769e2da0d505c010876067584,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/ID/20005/plan.json,cf64d69ff5c03dfa85de9d39377ec5d90b956da9303f656d6ee325c0fe45fdd8
two_block_sort,ID,20006,original,1,5000,625,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/ID/20006/process.json,8e21f76f9da1c74732c0a57951357e7d9795e4974e62d71a3ed82b6e0613914c,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/ID/20006/process_result.json,6333620819dd6256a734d4ac0ec724e83b20f39fe23e4d4a12115e6290c7d12a,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/ID/20006/plan.json,fe3c6405a752188b28723b6d22cb8bb91ece10696aa2ce2862de4d5d245f42ee
two_block_sort,ID,20007,original,1,5000,625,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/ID/20007/process.json,ac1065edc963ebe889e9e6e3ba3ca19cc5f54946bfb4b5fb6b99d1629fee4eb0,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/ID/20007/process_result.json,1b840b08e9fb1253179c88554adde7546ea6f7c519a9aaf6fce14a8b7cdecac8,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/ID/20007/plan.json,2cd4fbda7b5505b3fb907d056b1f6956d19a9760432d27d66ba80f3339d52a8b
two_block_sort,ID,20008,original,1,5000,625,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/ID/20008/process.json,124de26930afccf6647a56a03f1d791389a9fa6abadd3dc579f65e79b295cb23,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/ID/20008/process_result.json,aca9c596a77f75d6a253538ebc367801199029697e8928b9f73c936d16c90e17,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/ID/20008/plan.json,b7f79199a3bca88fc8c49e2552ac9b970d35465da759c423bf256954a90cdb23
two_block_sort,ID,20009,original,7,5000,625,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/ID/20009/process.json,23c878388bf1696aba2aabe3d042e2bf11b2ad27f444a1255836731ddbe0b98d,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/ID/20009/process_result.json,d581fb00512c64f88b0bc1a0bfbfd9c8fda9ee63c4aab2c3c30af48ac72c5ed3,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/ID/20009/plan.json,e788a16011f94b67c2060a3a514d88648e977cecd694dd01300ed0623000dd4a
two_block_sort,ID,20010,original,7,5000,625,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/ID/20010/process.json,fbf0392c9a48f6ecee06f79b3617da9ac5b22220f4f4bfe0687c25cbd44b9efd,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/ID/20010/process_result.json,e7e03fb8a61cfa07644fd5b4541a3d397429d2c7e9c70a90373da5b32bfe8d45,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/ID/20010/plan.json,ea607866f814e9510d5a0890510813f6e2204e83836a791efc3add79d8ce1791
two_block_sort,ID,20011,original,1,5000,625,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/ID/20011/process.json,f2130067f676a672491475c826f0daaf13c1d28ccadf881381a06b29abb14a25,runs/exp2/single_policy_astra_xhigh/jobs/evaluation/two_block_sort/ID/20011/process_result.json,a7d6701479cebaf4bcadde0a4b732018727b6f362fc49c1eb070cd034c72c822,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/ID/20011/plan.json,073cfe392dd764964ee5c43840902225f9fdbe71e90c31add022376fe470ed15
two_block_sort,ID,20012,tail,1,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_tail/jobs/two_block_sort/ID/20012/process.json,e1d441b7fb0fafd8a7f3363c92823c8eda9c905e0b15ecbaa1b7883f6855f439,runs/exp2/single_policy_astra_xhigh/evaluation_tail/jobs/two_block_sort/ID/20012/process_result.json,5ce8e389862f501febf265e7169a3e335057b7a4bd89d75e80fd4777ff242df2,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/ID/20012/plan.json,2303e660d98c82abb8d6f7b79b768f4f2ead90041adee7e885d76ed4aba19ad1
two_block_sort,ID,20013,tail,1,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_tail/jobs/two_block_sort/ID/20013/process.json,34e28eaf15422f54e3565cdbc7891e78a7f3be8e1ed3635f8d7dd74763f8da48,runs/exp2/single_policy_astra_xhigh/evaluation_tail/jobs/two_block_sort/ID/20013/process_result.json,2ccc7634a6837bec3eeaf0d04caf7cd310bc070896793084bed48a5c8c8e81bf,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/ID/20013/plan.json,1f817535c62373c6734cb95d924972768b8931677e614b2c412eb95dffb7b28f
two_block_sort,ID,20014,tail,1,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_tail/jobs/two_block_sort/ID/20014/process.json,b4edeb6c7068e461f601e51f31682b2b23862bd4dae5e7d9bbdeec3173beba23,runs/exp2/single_policy_astra_xhigh/evaluation_tail/jobs/two_block_sort/ID/20014/process_result.json,bbb0f8c032f916149bd3f0c98612d26df17b8bc31ded3ca9aba504dc4924b534,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/ID/20014/plan.json,aa9bf8621d8c91142f7b948f0ffadd4b88747b908e4f9d18b9e8885aa78b62f8
two_block_sort,ID,20015,supplement,6,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/ID/20015/process.json,92badc5d72f272635c01060844a838de50ded1a8e25ece7c518a12235871df28,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/ID/20015/process_result.json,97d5d2f5ad1e6539d0aff09eee663b54d22f01905812690c22026a91a5d988df,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/ID/20015/plan.json,43043c508a2dededb13db9aa499b52291b8a21e3843c33e0ea11a5b6651c13e3
two_block_sort,ID,20016,supplement,6,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/ID/20016/process.json,c2618218c4c6f89857016756d3f6f23771d66ef08f692ca0392866f2da549185,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/6/two_block_sort/ID/20016/process_result.json,156148beb2d559c0b2ac7ae23852b0368d2446d49f77f03b65fcb6fdbb39f470,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/ID/20016/plan.json,6d823d13b4b83149bc3625a9e283609d3eca0887406e3f041221d9e264bcb8c3
two_block_sort,ID,20017,supplement,4,5000,625,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/two_block_sort/ID/20017/process.json,a17eb1d22e95ec54c1a29aed520b9cb481775e7a26d77f0f8d1077e5aacf35ea,runs/exp2/single_policy_astra_xhigh/evaluation_supplement/jobs/evaluate/4/two_block_sort/ID/20017/process_result.json,3adc566b1d9e6a1b1d6ec712318b490b39e46a58490e6645f4e4a92fd3ec8058,runs/exp2/single_policy_astra_xhigh/two_block_sort/evaluation/SinglePrior_6_xhigh/ID/20017/plan.json,dfc10c186dfb46feb6ceb84279e8caee24f10938f310bb23e8bbf2fb3f6bca6a
