task,condition,method,seed,success,physical_steps,elapsed_seconds,inference_chunks,inference_seconds,policy_invocations,source
two_block_sort,OOD,APPL_5_5_high,30007,False,1708,818.4604487690376,,,18,runs/exp2/M1_scaleup/two_block_sort/evaluation/APPL/OOD/30007/result.json
two_block_sort,OOD,APPL_5_5_high,30008,False,825,358.73749859200325,,,6,runs/exp2/M1_scaleup/two_block_sort/evaluation/APPL/OOD/30008/result.json
two_block_sort,OOD,APPL_5_5_high,30009,False,940,406.05114160396624,,,6,runs/exp2/M1_scaleup/two_block_sort/evaluation/APPL/OOD/30009/result.json
two_block_sort,OOD,APPL_5_5_high,30010,False,2716,1039.3762843090226,,,18,runs/exp2/M1_scaleup/two_block_sort/evaluation/APPL/OOD/30010/result.json
two_block_sort,OOD,APPL_5_5_high,30011,False,3600,1304.371730219049,,,29,runs/exp2/M1_scaleup/two_block_sort/evaluation/APPL/OOD/30011/result.json
two_block_sort,OOD,APPL_5_5_high,30012,False,728,388.3026334110182,,,6,runs/exp2/M1_scaleup/two_block_sort/evaluation/APPL/OOD/30012/result.json
two_block_sort,OOD,APPL_5_5_high,30013,False,1954,793.4223103699624,,,17,runs/exp2/M1_scaleup/two_block_sort/evaluation/APPL/OOD/30013/result.json
two_block_sort,OOD,APPL_5_5_high,30014,True,878,358.461527929001,,,7,runs/exp2/M1_scaleup/two_block_sort/evaluation/APPL/OOD/30014/result.json
two_block_sort,OOD,APPL_5_5_high,30015,False,818,435.06350421597017,,,9,runs/exp2/M1_scaleup/two_block_sort/evaluation/APPL/OOD/30015/result.json
two_block_sort,OOD,APPL_5_5_high,30016,True,2428,762.0775190220447,,,15,runs/exp2/M1_scaleup/two_block_sort/evaluation/APPL/OOD/30016/result.json
two_block_sort,OOD,APPL_5_5_high,30017,False,3489,1229.0647399069858,,,18,runs/exp2/M1_scaleup/two_block_sort/evaluation/APPL/OOD/30017/result.json
two_block_sort,OOD,APPL_5_5_high,30018,False,556,312.8621126979706,,,6,runs/exp2/M1_scaleup/two_block_sort/evaluation/APPL/OOD/30018/result.json
two_block_sort,OOD,APPL_5_5_high,30019,False,1110,428.21358419099124,,,6,runs/exp2/M1_scaleup/two_block_sort/evaluation/APPL/OOD/30019/result.json
two_block_sort,OOD,APPL_5_5_high,30020,False,1776,779.3884669399704,,,17,runs/exp2/M1_scaleup/two_block_sort/evaluation/APPL/OOD/30020/result.json
two_block_sort,OOD,APPL_5_5_high,30021,False,1091,474.2642220230191,,,10,runs/exp2/M1_scaleup/two_block_sort/evaluation/APPL/OOD/30021/result.json
two_block_sort,OOD,APPL_5_5_high,30022,False,5000,1737.4072391469963,,,36,runs/exp2/M1_scaleup/two_block_sort/evaluation/APPL/OOD/30022/result.json
two_block_sort,OOD,APPL_5_5_high,30023,False,2231,884.7790017479565,,,19,runs/exp2/M1_scaleup/two_block_sort/evaluation/APPL/OOD/30023/result.json
two_block_sort,OOD,APPL_5_5_high,30024,False,1390,463.6631114570191,,,7,runs/exp2/M1_scaleup/two_block_sort/evaluation/APPL/OOD/30024/result.json
two_block_sort,OOD,APPL_5_5_high,30025,False,1666,549.2930684160092,,,10,runs/exp2/M1_scaleup/two_block_sort/evaluation/APPL/OOD/30025/result.json
two_block_sort,OOD,APPL_5_5_high,30026,False,1463,494.928062624007,,,9,runs/exp2/M1_scaleup/two_block_sort/evaluation/APPL/OOD/30026/result.json
two_block_sort,OOD,APPL_5_5_high,30027,False,1123,462.0604417200084,,,9,runs/exp2/M1_scaleup/two_block_sort/evaluation/APPL/OOD/30027/result.json
two_block_sort,OOD,APPL_5_5_high,30028,False,3536,1114.090203388012,,,26,runs/exp2/M1_scaleup/two_block_sort/evaluation/APPL/OOD/30028/result.json
two_block_sort,OOD,APPL_5_5_high,30029,False,1220,429.51844753097976,,,7,runs/exp2/M1_scaleup/two_block_sort/evaluation/APPL/OOD/30029/result.json
two_block_sort,OOD,APPL_6_xhigh,30000,True,900,712.051325494016,,,22,runs/exp2/M1_astra_xhigh/two_block_sort/evaluation/APPL/OOD/30000/result.json
two_block_sort,OOD,APPL_6_xhigh,30001,True,661,226.7080297730281,,,4,runs/exp2/M1_astra_xhigh/two_block_sort/evaluation/APPL/OOD/30001/result.json
two_block_sort,OOD,APPL_6_xhigh,30002,False,1221,613.318745757977,,,15,runs/exp2/M1_astra_xhigh/two_block_sort/evaluation/APPL/OOD/30002/result.json
two_block_sort,OOD,APPL_6_xhigh,30003,True,888,406.2431278070435,,,12,runs/exp2/M1_astra_xhigh/two_block_sort/evaluation/APPL/OOD/30003/result.json
two_block_sort,OOD,APPL_6_xhigh,30004,False,1136,726.6008959930041,,,18,runs/exp2/M1_astra_xhigh/two_block_sort/evaluation/APPL/OOD/30004/result.json
two_block_sort,OOD,APPL_6_xhigh,30005,True,680,373.39923697093036,,,5,runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/two_block_sort/evaluation/APPL/OOD/30005/result.json
two_block_sort,OOD,APPL_6_xhigh,30006,True,839,379.81553675502073,,,12,runs/exp2/M1_astra_xhigh/two_block_sort/evaluation/APPL/OOD/30006/result.json
two_block_sort,OOD,APPL_6_xhigh,30007,True,845,392.4518711239798,,,11,runs/exp2/M1_astra_xhigh/two_block_sort/evaluation/APPL/OOD/30007/result.json
two_block_sort,OOD,APPL_6_xhigh,30008,False,1025,644.1256255889894,,,18,runs/exp2/M1_astra_xhigh/two_block_sort/evaluation/APPL/OOD/30008/result.json
two_block_sort,OOD,APPL_6_xhigh,30009,False,1149,776.768057742971,,,16,runs/exp2/M1_astra_xhigh/two_block_sort/evaluation/APPL/OOD/30009/result.json
two_block_sort,OOD,APPL_6_xhigh,30010,True,1065,721.6817942649941,,,14,runs/exp2/M1_astra_xhigh/two_block_sort/evaluation/APPL/OOD/30010/result.json
two_block_sort,OOD,APPL_6_xhigh,30011,True,1120,706.0704957930138,,,22,runs/exp2/M1_astra_xhigh/two_block_sort/evaluation/APPL/OOD/30011/result.json
two_block_sort,OOD,APPL_6_xhigh,30012,True,863,426.80560447101016,,,11,runs/exp2/M1_astra_xhigh/two_block_sort/evaluation/APPL/OOD/30012/result.json
two_block_sort,OOD,APPL_6_xhigh,30013,True,1029,510.1308852790389,,,16,runs/exp2/M1_astra_xhigh/two_block_sort/evaluation/APPL/OOD/30013/result.json
two_block_sort,OOD,APPL_6_xhigh,30014,True,638,280.6045001849998,,,6,runs/exp2/M1_astra_xhigh/two_block_sort/evaluation/APPL/OOD/30014/result.json
two_block_sort,OOD,APPL_6_xhigh,30015,True,967,454.3375674790004,,,13,runs/exp2/M1_astra_xhigh/two_block_sort/evaluation/APPL/OOD/30015/result.json
two_block_sort,OOD,APPL_6_xhigh,30016,True,633,252.29433661099756,,,7,runs/exp2/M1_astra_xhigh/two_block_sort/evaluation/APPL/OOD/30016/result.json
two_block_sort,OOD,APPL_6_xhigh,30017,False,908,558.0295677550021,,,17,runs/exp2/M1_astra_xhigh/two_block_sort/evaluation/APPL/OOD/30017/result.json
two_block_sort,OOD,APPL_6_xhigh,30018,True,783,354.2476652979967,,,11,runs/exp2/M1_astra_xhigh/two_block_sort/evaluation/APPL/OOD/30018/result.json
two_block_sort,OOD,APPL_6_xhigh,30019,True,1112,655.1414667409845,,,16,runs/exp2/M1_astra_xhigh/two_block_sort/evaluation/APPL/OOD/30019/result.json
two_block_sort,OOD,APPL_6_xhigh,30020,False,1087,849.1563958659535,,,15,runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/two_block_sort/evaluation/APPL/OOD/30020/result.json
two_block_sort,OOD,APPL_6_xhigh,30021,False,738,561.9610975970281,,,9,runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/two_block_sort/evaluation/APPL/OOD/30021/result.json
two_block_sort,OOD,APPL_6_xhigh,30022,False,715,574.6437362489523,,,13,runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/two_block_sort/evaluation/APPL/OOD/30022/result.json
two_block_sort,OOD,APPL_6_xhigh,30023,True,661,425.98062140890397,,,8,runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/two_block_sort/evaluation/APPL/OOD/30023/result.json
two_block_sort,OOD,APPL_6_xhigh,30024,False,1767,976.0091891799821,,,23,runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/two_block_sort/evaluation/APPL/OOD/30024/result.json
two_block_sort,OOD,APPL_6_xhigh,30025,False,986,736.2597185659688,,,18,runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/two_block_sort/evaluation/APPL/OOD/30025/result.json
two_block_sort,OOD,APPL_6_xhigh,30026,False,1588,956.1265380539699,,,24,runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/two_block_sort/evaluation/APPL/OOD/30026/result.json
two_block_sort,OOD,APPL_6_xhigh,30027,True,819,306.2454276010394,,,8,runs/exp2/M1_astra_xhigh/evaluation_followup_20260918/two_block_sort/evaluation/APPL/OOD/30027/result.json
two_block_sort,OOD,APPL_6_xhigh,30028,False,1263,657.0099041300127,,,15,runs/exp2/M1_astra_xhigh/evaluation_followup_20260918/two_block_sort/evaluation/APPL/OOD/30028/result.json
two_block_sort,OOD,APPL_6_xhigh,30029,True,728,273.7169975419529,,,5,runs/exp2/M1_astra_xhigh/evaluation_followup_20260918/two_block_sort/evaluation/APPL/OOD/30029/result.json
buffer_swap,ID,naive_DP,20100,False,5000,553.6004639409948,625,528.3018091077683,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20100/result.json
buffer_swap,ID,naive_DP,20101,False,5000,897.9707048719865,625,856.1072521079914,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20101/result.json
buffer_swap,ID,naive_DP,20102,False,5000,889.4411811119644,625,845.7673293224652,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20102/result.json
buffer_swap,ID,naive_DP,20103,False,5000,871.0708212089958,625,831.0186627579387,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20103/result.json
buffer_swap,ID,naive_DP,20104,False,5000,871.9677942830021,625,832.881924001209,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20104/result.json
buffer_swap,ID,naive_DP,20105,False,5000,847.91427793802,625,809.4547252166085,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20105/result.json
buffer_swap,ID,naive_DP,20106,False,5000,857.8991177379503,625,817.2224632330472,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20106/result.json
buffer_swap,ID,naive_DP,20107,False,5000,911.6847453829832,625,867.8646176086622,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20107/result.json
buffer_swap,ID,naive_DP,20108,False,5000,835.6585205459851,625,796.1348751020851,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20108/result.json
buffer_swap,ID,naive_DP,20109,False,5000,758.5866025179857,625,727.6509826486581,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20109/result.json
buffer_swap,ID,naive_DP,20110,False,5000,728.8795965909958,625,698.524168909702,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20110/result.json
buffer_swap,ID,naive_DP,20111,False,5000,743.5700013349997,625,713.5605397835025,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20111/result.json
buffer_swap,ID,naive_DP,20112,False,5000,772.6142883540015,625,741.4127192893066,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20112/result.json
buffer_swap,ID,naive_DP,20113,False,5000,794.0406165060122,625,762.4370877348701,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20113/result.json
buffer_swap,ID,naive_DP,20114,False,5000,783.4432995790266,625,750.4996841939865,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20114/result.json
buffer_swap,ID,naive_DP,20115,False,5000,899.9239667339716,625,857.870915235253,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20115/result.json
buffer_swap,ID,naive_DP,20116,False,5000,902.3137614990119,625,859.751392543898,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20116/result.json
buffer_swap,ID,naive_DP,20117,False,5000,896.1924965390353,625,852.9251228130888,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20117/result.json
buffer_swap,ID,naive_DP,20118,False,5000,864.0607238449738,625,822.8221545704291,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20118/result.json
buffer_swap,ID,naive_DP,20119,False,5000,839.7353772359784,625,802.821692731115,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20119/result.json
buffer_swap,ID,naive_DP,20120,False,5000,888.7111953860149,625,847.5960815531434,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20120/result.json
buffer_swap,ID,naive_DP,20121,False,5000,867.6812242929591,625,827.7300608947407,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20121/result.json
buffer_swap,ID,naive_DP,20122,False,5000,856.5662024889607,625,817.9653344549006,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20122/result.json
buffer_swap,ID,naive_DP,20123,False,5000,881.8374413140118,625,840.262232528301,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20123/result.json
buffer_swap,ID,naive_DP,20124,False,5000,859.435343582998,625,819.0890706604114,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20124/result.json
buffer_swap,ID,naive_DP,20125,False,5000,886.1800116160302,625,845.0669031433063,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20125/result.json
buffer_swap,ID,naive_DP,20126,False,5000,913.5767359559541,625,866.6813199619064,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20126/result.json
buffer_swap,ID,naive_DP,20127,False,5000,939.4820887609967,625,893.1617336971103,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20127/result.json
buffer_swap,ID,naive_DP,20128,False,5000,923.9694897779846,625,879.8296761280508,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20128/result.json
buffer_swap,ID,naive_DP,20129,False,5000,769.4433982250048,625,736.2765587617178,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/ID/20129/result.json
buffer_swap,ID,APPL_5_5_high,20100,True,916,309.5464748419472,,,9,runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20100/result.json
buffer_swap,ID,APPL_5_5_high,20101,True,956,330.52524144604104,,,8,runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20101/result.json
buffer_swap,ID,APPL_5_5_high,20102,True,963,373.40044291497907,,,9,runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20102/result.json
buffer_swap,ID,APPL_5_5_high,20103,True,986,396.35568820498884,,,9,runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20103/result.json
buffer_swap,ID,APPL_5_5_high,20104,True,985,325.7842383150128,,,6,runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20104/result.json
buffer_swap,ID,APPL_5_5_high,20105,True,921,386.2243772139773,,,9,runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20105/result.json
buffer_swap,ID,APPL_5_5_high,20106,True,929,451.44458998105256,,,13,runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20106/result.json
buffer_swap,ID,APPL_5_5_high,20107,True,937,424.92828880401794,,,10,runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20107/result.json
buffer_swap,ID,APPL_5_5_high,20108,True,935,388.2780293310061,,,9,runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20108/result.json
buffer_swap,ID,APPL_5_5_high,20109,True,943,454.85435254499316,,,12,runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20109/result.json
buffer_swap,ID,APPL_5_5_high,20110,True,927,366.560330428998,,,7,runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20110/result.json
buffer_swap,ID,APPL_5_5_high,20111,True,947,373.0708821340231,,,6,runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20111/result.json
buffer_swap,ID,APPL_5_5_high,20112,True,952,407.03902042098343,,,9,runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20112/result.json
buffer_swap,ID,APPL_5_5_high,20113,True,983,403.17175535002025,,,7,runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20113/result.json
buffer_swap,ID,APPL_5_5_high,20114,True,929,355.6105372309685,,,7,runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20114/result.json
buffer_swap,ID,APPL_5_5_high,20115,True,893,354.39696265599923,,,6,runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20115/result.json
buffer_swap,ID,APPL_5_5_high,20116,True,945,261.9069462090265,,,7,runs/exp2/M1_scaleup/evaluation_recovery_20260919/buffer_swap/evaluation/APPL/ID/20116/result.json
buffer_swap,ID,APPL_5_5_high,20117,True,940,402.395743637986,,,9,runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20117/result.json
buffer_swap,ID,APPL_5_5_high,20118,True,973,397.28263016900746,,,10,runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20118/result.json
buffer_swap,ID,APPL_5_5_high,20119,True,949,415.08656811504625,,,10,runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20119/result.json
buffer_swap,ID,APPL_5_5_high,20120,True,930,370.4819702269742,,,7,runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20120/result.json
buffer_swap,ID,APPL_5_5_high,20121,True,965,385.49462464801036,,,7,runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20121/result.json
buffer_swap,ID,APPL_5_5_high,20122,True,908,376.88782790803816,,,8,runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20122/result.json
buffer_swap,ID,APPL_5_5_high,20123,True,992,417.37758896895684,,,13,runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20123/result.json
buffer_swap,ID,APPL_5_5_high,20124,True,925,406.5967489060131,,,13,runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20124/result.json
buffer_swap,ID,APPL_5_5_high,20125,False,5000,1652.1059174519614,,,28,runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20125/result.json
buffer_swap,ID,APPL_5_5_high,20126,True,994,352.3032953920192,,,8,runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20126/result.json
buffer_swap,ID,APPL_5_5_high,20127,True,998,360.5274673120002,,,8,runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20127/result.json
buffer_swap,ID,APPL_5_5_high,20128,True,955,355.84210093697766,,,9,runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20128/result.json
buffer_swap,ID,APPL_5_5_high,20129,True,1079,414.5044447889668,,,9,runs/exp2/M1_scaleup/buffer_swap/evaluation/APPL/ID/20129/result.json
buffer_swap,ID,APPL_6_xhigh,20100,True,963,301.24642144696554,,,6,runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20100/result.json
buffer_swap,ID,APPL_6_xhigh,20101,True,957,298.19701000198256,,,6,runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20101/result.json
buffer_swap,ID,APPL_6_xhigh,20102,True,969,269.8090964159928,,,6,runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20102/result.json
buffer_swap,ID,APPL_6_xhigh,20103,True,1011,296.68473593500676,,,6,runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20103/result.json
buffer_swap,ID,APPL_6_xhigh,20104,True,1052,301.837674623006,,,7,runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20104/result.json
buffer_swap,ID,APPL_6_xhigh,20105,True,955,256.18361625797115,,,6,runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20105/result.json
buffer_swap,ID,APPL_6_xhigh,20106,True,969,283.66771728603635,,,6,runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20106/result.json
buffer_swap,ID,APPL_6_xhigh,20107,True,972,298.1709511919762,,,6,runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20107/result.json
buffer_swap,ID,APPL_6_xhigh,20108,True,991,266.1126820659847,,,6,runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20108/result.json
buffer_swap,ID,APPL_6_xhigh,20109,True,887,352.9231805810123,,,7,runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20109/result.json
buffer_swap,ID,APPL_6_xhigh,20110,True,954,286.06891003996134,,,6,runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20110/result.json
buffer_swap,ID,APPL_6_xhigh,20111,True,972,290.59744804300135,,,6,runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20111/result.json
buffer_swap,ID,APPL_6_xhigh,20112,True,1024,315.8791890469729,,,7,runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20112/result.json
buffer_swap,ID,APPL_6_xhigh,20113,True,981,297.96565589599777,,,6,runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20113/result.json
buffer_swap,ID,APPL_6_xhigh,20114,True,977,297.3717100020149,,,6,runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20114/result.json
buffer_swap,ID,APPL_6_xhigh,20115,True,998,282.5448957780027,,,6,runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20115/result.json
buffer_swap,ID,APPL_6_xhigh,20116,True,964,273.3907178660156,,,6,runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20116/result.json
buffer_swap,ID,APPL_6_xhigh,20117,True,930,277.5055924640037,,,6,runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20117/result.json
buffer_swap,ID,APPL_6_xhigh,20118,True,952,310.215441074979,,,6,runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20118/result.json
buffer_swap,ID,APPL_6_xhigh,20119,True,965,329.7835927620181,,,7,runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20119/result.json
buffer_swap,ID,APPL_6_xhigh,20120,True,984,282.4720380270155,,,6,runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20120/result.json
buffer_swap,ID,APPL_6_xhigh,20121,True,932,359.08892180997645,,,6,runs/exp2/M1_astra_xhigh/buffer_swap/evaluation/APPL/ID/20121/result.json
buffer_swap,ID,APPL_6_xhigh,20122,True,919,243.783977263025,,,6,runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/buffer_swap/evaluation/APPL/ID/20122/result.json
buffer_swap,ID,APPL_6_xhigh,20123,True,1004,264.45489561301656,,,6,runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/buffer_swap/evaluation/APPL/ID/20123/result.json
buffer_swap,ID,APPL_6_xhigh,20124,True,941,245.63614770199638,,,6,runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/buffer_swap/evaluation/APPL/ID/20124/result.json
buffer_swap,ID,APPL_6_xhigh,20125,True,923,266.0203690630151,,,6,runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/buffer_swap/evaluation/APPL/ID/20125/result.json
buffer_swap,ID,APPL_6_xhigh,20126,True,949,242.00687948800623,,,6,runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/buffer_swap/evaluation/APPL/ID/20126/result.json
buffer_swap,ID,APPL_6_xhigh,20127,True,965,243.753722091089,,,6,runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/buffer_swap/evaluation/APPL/ID/20127/result.json
buffer_swap,ID,APPL_6_xhigh,20128,True,985,287.4849247930106,,,7,runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/buffer_swap/evaluation/APPL/ID/20128/result.json
buffer_swap,ID,APPL_6_xhigh,20129,True,1003,251.8805021699518,,,6,runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/buffer_swap/evaluation/APPL/ID/20129/result.json
buffer_swap,OOD,naive_DP,30100,False,5000,722.9467970180558,625,693.4764565633377,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/OOD/30100/result.json
buffer_swap,OOD,naive_DP,30101,False,5000,825.1374941940303,625,783.4011242644629,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/OOD/30101/result.json
buffer_swap,OOD,naive_DP,30102,False,5000,881.1416865270003,625,839.023939098639,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/OOD/30102/result.json
buffer_swap,OOD,naive_DP,30103,False,5000,856.1366463709855,625,815.9641642252682,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/OOD/30103/result.json
buffer_swap,OOD,naive_DP,30104,False,5000,864.0145061980002,625,823.8452503653825,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/OOD/30104/result.json
buffer_swap,OOD,naive_DP,30105,False,5000,879.718740012031,625,839.5176106395666,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/OOD/30105/result.json
buffer_swap,OOD,naive_DP,30106,False,5000,931.415781254007,625,886.5489720371552,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/OOD/30106/result.json
buffer_swap,OOD,naive_DP,30107,False,5000,919.9636866219807,625,876.5217020299169,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/OOD/30107/result.json
buffer_swap,OOD,naive_DP,30108,False,5000,786.06034137198,625,754.7376972580678,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/OOD/30108/result.json
buffer_swap,OOD,naive_DP,30109,False,5000,774.3349544149823,625,742.2671370747848,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/OOD/30109/result.json
buffer_swap,OOD,naive_DP,30110,False,5000,476.8455602310132,625,453.43720666843,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/OOD/30110/result.json
buffer_swap,OOD,naive_DP,30111,False,5000,677.0527620539651,625,648.892939709709,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/OOD/30111/result.json
buffer_swap,OOD,naive_DP,30112,False,5000,773.316043681989,625,741.8550686807139,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/OOD/30112/result.json
buffer_swap,OOD,naive_DP,30113,False,5000,764.7745907870121,625,733.9859192474396,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/OOD/30113/result.json
buffer_swap,OOD,naive_DP,30114,False,5000,786.5995364339906,625,753.6790005341172,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/OOD/30114/result.json
buffer_swap,OOD,naive_DP,30115,False,5000,845.7682619980187,625,808.3195517680142,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/OOD/30115/result.json
buffer_swap,OOD,naive_DP,30116,False,5000,908.4908936780412,625,867.3472639642423,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/OOD/30116/result.json
buffer_swap,OOD,naive_DP,30117,False,5000,914.7415515779867,625,871.8402869145502,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/OOD/30117/result.json
buffer_swap,OOD,naive_DP,30118,False,5000,894.1255890119937,625,852.8070273096673,,runs/exp2/M1_scaleup/buffer_swap/evaluation/naive_DP/OOD/30118/result.json
